Channel,train_loss_1,valid_loss_1,train_loss_2,valid_loss_2,train_loss_3,valid_loss_3,train_loss_4,valid_loss_4,train_loss_5,valid_loss_5,Train AVG,Valid AVG,Train STD,Valid STD
P-15,0.0003375324013177,0.0001843883219407,0.0003491486422717,0.000219981506234,0.0003981792833656,0.0001839778560679,0.0005947115714661,0.0002387899876339,0.0003265939303673,0.0002182135358452,0.00040123316575768,0.00020907024154434,9.978458809835976e-05,2.1562670519426316e-05
C-1,0.0240160804241895,0.0144652565941214,0.017875138670206,0.0153386890888214,0.0227591656148433,0.0181776937097311,0.0201811082661151,0.0291990991681814,0.0213467627763748,0.015575504861772,0.021235651150345737,0.018551248684525463,0.0021198742362544,0.00546602570537197
C-2,0.0228262208402156,0.0011584156891331,0.0155272455886006,0.0007145007257349,0.0136919254437088,0.0005527245812118,0.0155567377805709,0.00048124283785,0.0144747355952858,0.0009128316887654,0.016415373049676336,0.00076394310453904,0.0032804949290545916,0.00024688203041681834
T-12,0.0237328670918941,0.0109256682917475,0.0209999531507492,0.0237300749868154,0.0369786322116851,0.0127584617584943,0.0180098824203014,0.0672842189669609,0.0203574728220701,0.0328418426215648,0.02401576153933998,0.02950805332511658,0.0067329756557475105,0.020481170506238613
T-13,0.0055363201536238,0.0009602459613233,0.0072847185656428,0.0087821092456579,0.0062182936817407,0.0034751903731375,0.0065071289427578,0.0026316898874938,0.0061014303937554,0.0022312155924737,0.0063295783475041,0.0036160902120172403,0.0005722781453057616,0.00270732472434526
F-4,0.0300534423440694,0.0395675711333751,0.0149502223357558,0.0196887627243995,0.0219787117093801,0.0227204654365777,0.0217631552368402,0.0244435090571641,0.0231326427310705,0.0269537400454282,0.022375634871423203,0.026674809679388917,0.0047998170613218465,0.00686617059172291
F-5,0.0612056441605091,0.0461710207164287,0.0772970765829086,0.0718108341097831,0.0580668374896049,0.0492710843682289,0.0771742761135101,0.0481278225779533,0.0643149465322494,0.0481615364551544,0.06761175617575642,0.05270845964550969,0.008102591149154653,0.009603240215315997
D-14,0.0028513718862086,0.0003632117877714,0.0024104341864585,8.061221888056025e-05,0.0010880040936172,5.390006208472187e-06,0.0025448582600802,1.4746175111213232e-05,0.0013765289913862,8.601837180322036e-06,0.0020542394835501403,9.451240503039353e-05,0.0006922288433140919,0.00013717044327114553
T-9,0.0084580807015299,0.0061963447369635,0.0064651016145944,0.0137337278574705,0.0078163091093301,0.0062628132291138,0.0084993652999401,0.0061646020039916,0.0085540618747472,0.001720672706142,0.00795858372002834,0.00681563210673628,0.0007933809990854505,0.003871217531023709
P-14,0.0043608946725726,2.517518623790238e-05,0.005225314758718,1.8447241018293425e-05,0.0030845298897475,1.483294636273058e-05,0.0053520398214459,2.795984983094968e-05,0.0057046907022595,9.05689739738591e-05,0.0047454939689487,3.5396839484747035e-05,0.000940734024667991,2.7978270221019062e-05
T-8,0.0560275837779045,0.0216847788542509,0.047555599361658,0.0143397999927401,0.0494685322046279,0.0320362113416194,0.0495503321290016,0.0466134548187255,0.0551581121981143,0.0059167994186282,0.05155203193426126,0.02411820888519282,0.003386845898933459,0.014153169406625024
P-11,0.0057800193317234,0.0053227068856358,0.0056539271026849,0.0055136540904641,0.0052220914512872,0.0049450774677097,0.0058934642001986,0.0059534991160035,0.0063279550522565,0.0057903374545276,0.005775491427630121,0.00550505500286814,0.0003578221771869433,0.0003547922828581186
D-15,0.2345708459615707,0.2211690098047256,0.2868399918079376,0.2564093768596649,0.2331087291240692,0.2526618540287018,0.2431761920452118,0.2321238368749618,0.223787635564804,0.2312495708465576,0.24429667890071868,0.23872272968292235,0.022143043463058003,0.0135251118052929
D-16,0.0818215385079383,0.0704240873456001,0.0562662295997142,0.0344857312738895,0.0430661514401435,0.06005534902215,0.0481586344540119,0.0466136336326599,0.0493036694824695,0.0791727751493454,0.05572324469685548,0.058150315284728984,0.013711688854570272,0.0160581817952694
M-7,0.0172331538051366,0.0024910203646868,0.0155275836586952,0.0076932762749493,0.0168529171496629,0.0041903182864189,0.0162553284317255,0.01138602104038,0.0125303342938423,0.0116687268018722,0.015679863467812503,0.007485872553661439,0.001677059861494085,0.0037029628813121307
F-8,0.0944294929504394,0.1129175424575805,0.1208575144410133,0.108079582452774,0.0924360454082489,0.0813445001840591,0.0802636295557022,0.073546715080738,0.0833437889814376,0.0827811434864997,0.09426609426736828,0.09173389673233026,0.014323722809159998,0.015714917852985448
